amount,transaction_time,is_foreign,is_high_risk_country,fraud
27.687704543790314,14,0,0,0
9.772614047494073,5,0,0,0
227.51232251945228,7,0,0,0
230.67744276484268,4,0,0,1
100.26699194828848,15,1,0,0
41.40465098113239,17,0,0,0
42.95676158116439,5,0,0,0
129.4465429727118,4,0,0,0
227.40973491072523,15,0,0,0
218.1132569396613,12,0,0,0
151.3562191930903,4,0,0,0
102.7310693567705,12,0,0,0
8.789172619608406,16,0,1,0
17.62942146834115,17,0,0,0
228.82305001775057,7,1,0,1
93.24939469655895,12,1,0,0
0.9239605610994409,18,0,0,0
10.699690143594932,2,0,0,0
108.9162387290241,23,0,0,0
0.5074437051797003,7,0,0,0
17.531581610419906,1,0,0,0
79.56978461389316,7,0,0,0
117.73152866548126,12,0,0,0
105.54414821352486,12,0,0,0
25.39498673080245,0,0,0,0
124.54172888985389,5,0,0,0
27.082375905280593,23,0,0,0
39.363490891808446,18,0,0,0
137.23575516657905,15,0,0,0
104.87738143027681,7,0,0,0
189.1956077463401,0,0,0,0
107.18132881697625,15,0,0,0
84.00443055872574,8,0,0,0
9.835706144841048,12,0,0,0
45.84163072070201,10,0,0,0
30.816014785883116,12,0,0,0
27.970020366242128,20,0,0,0
361.23094061629257,9,0,0,0
49.938749704002376,3,0,0,0
222.6055211248523,5,1,0,1
99.73343857364831,6,0,0,0
158.38252526883997,4,0,0,0
69.84353243887705,10,0,0,0
86.0155902641585,12,0,0,0
67.82934333416935,18,0,0,0
21.72148953252385,22,0,0,0
128.1761803065804,9,0,0,0
32.957736836626296,9,0,0,0
2.4616481080688613,10,0,0,0
103.69687862952739,20,0,0,0
19.493357022482268,6,0,0,0
282.1083147273303,17,0,0,0
307.75624127880235,3,0,0,1
246.35098846338414,1,0,0,1
46.228739649736674,13,0,0,0
1.5577315371944382,12,0,0,0
263.552345733189,11,1,1,1
55.89382770530613,6,0,0,0
340.0842016122056,1,0,0,1
331.37354761302055,12,0,0,0
191.7387017179419,13,0,0,0
34.87760681721603,16,0,0,0
48.62919320986936,8,1,0,0
190.47266524780798,16,0,1,0
38.11462314307171,7,0,0,0
18.57186162957548,1,0,0,0
81.37369920602278,23,0,0,0
275.1293470807042,12,0,0,0
119.08255977579371,2,0,0,0
84.41123364356555,15,0,0,0
10.222819734932289,5,0,0,0
95.45307155177177,18,0,0,0
461.05697478463173,6,0,0,0
15.092058664226416,9,0,0,0
73.04953249815037,8,0,0,0
209.86086379007943,1,0,0,1
135.003424835367,14,0,0,0
119.4074425301673,4,0,1,1
121.22875562244899,21,0,0,0
44.549234231494914,3,0,0,0
34.75620842670952,19,0,0,0
165.73745072597123,3,0,0,0
166.13281990870288,17,0,0,0
201.7950047367915,3,0,0,1
244.46159618366363,16,0,0,0
71.60932369329038,11,0,0,0
69.61843775511993,21,0,0,0
160.09499323084876,16,0,0,0
104.97190748878002,9,0,1,0
121.0550648511517,21,0,0,0
158.86194749542048,0,0,0,0
220.7323476346767,21,0,0,0
41.24824071376542,23,0,0,0
47.09367887275563,17,0,0,0
9.869603918736056,17,0,0,0
86.34140266094347,13,0,0,0
3.6604104210857,14,0,0,0
62.66069481821096,11,0,0,0
78.2294585687126,3,0,0,0
33.76306603145225,2,0,0,0
89.36325301461753,19,0,0,0
3.0975062101474546,11,0,0,0
3.806349928278938,6,0,0,0
172.93513695381358,10,0,0,0
44.65850242077447,0,1,0,1
13.588904129742799,5,1,0,1
73.86535882790156,14,0,0,0
146.96479404457352,14,0,0,0
24.311800342990335,18,0,0,0
97.52196186564929,10,0,0,0
8.921102898989728,22,0,0,0
5.306509591030941,1,0,0,0
75.7908940625521,13,0,0,0
77.79104426947421,1,0,1,1
101.4537448204616,3,0,0,0
129.49605629166842,16,0,0,0
372.3557008699993,2,0,0,1
72.62911192303562,12,0,0,0
39.00197141059788,8,0,0,0
158.56539797326863,6,0,0,0
31.585146543613728,14,0,0,0
57.798343127330135,22,0,0,0
8.17051685836699,10,0,0,0
2.5677609541474378,19,0,0,0
328.7379923268602,1,0,0,1
180.77676421150625,14,1,0,0
119.06427327993416,13,0,0,0
52.58596444651419,19,0,0,0
19.030653614210873,21,0,0,0
17.012074157285415,10,0,1,0
28.80059891265836,2,0,0,0
79.67906483133146,16,0,0,0
125.38492877767757,11,0,0,0
107.93903496967985,23,0,0,0
32.84122613889959,20,0,0,0
309.81034985563065,14,0,1,1
133.90174048752263,15,0,0,0
80.82304819313313,4,0,0,0
94.6030472037435,19,0,0,0
54.40378655320514,5,0,0,0
28.466129227406352,18,0,0,0
44.00141293231124,4,0,0,0
141.8181847756713,2,0,0,0
1.4498079720804276,0,0,0,0
12.338039223997605,5,0,0,0
4.709437695252053,14,0,0,0
4.1581451917292425,1,1,0,1
193.42030336156586,2,0,0,0
121.62406117006883,16,0,0,0
64.27845944128924,23,0,0,0
10.295691844781325,11,0,0,0
67.65179657972332,17,0,0,0
64.14503320943712,14,1,0,0
19.019471280022497,11,0,0,0
56.88991313023239,15,0,0,0
50.83366145832069,7,0,0,0
95.67224329131345,13,0,0,0
100.81145360409121,16,0,0,0
4.636232402053473,20,0,0,0
46.938400465506156,7,0,0,0
98.31249947827285,14,0,0,0
69.94394526077897,13,0,0,0
194.13494531754387,17,1,0,0
107.49747640549978,19,0,0,0
17.785286876730733,6,0,0,0
7.318243625624084,2,0,0,0
102.83941471088912,11,0,0,0
2.6869072667394427,20,0,0,0
88.13473778072907,23,0,0,0
281.7255455387152,2,0,0,1
85.67824455775444,19,1,0,0
49.13006922239072,13,0,0,0
103.08271578449819,14,1,0,0
61.29559740510913,13,0,0,0
78.88143605763202,6,0,0,0
283.81271462329994,16,0,0,0
48.792752735018716,11,0,0,0
324.9091861506754,19,1,0,1
235.75761837699193,3,0,0,1
21.789626094045,8,0,0,0
7.188415530315702,5,0,0,0
10.622533548163021,15,0,0,0
1.8389887847233704,21,0,0,0
9.920501165575415,21,1,0,0
114.88748725771671,20,0,0,0
7.384962694642702,20,0,0,0
38.41571882948685,1,0,0,0
186.3526040097277,23,0,1,1
2.354700318071151,7,0,0,0
168.45305061859585,10,0,0,0
33.10834668396295,12,0,0,0
12.575011982910764,16,0,1,0
119.31554084399134,7,0,0,0
99.13991764332202,20,0,0,0
209.94158140869467,17,0,0,0
132.82935787644004,17,0,0,0
162.69958059939782,13,0,0,0
33.13338623067386,14,0,0,0
19.533329604044695,5,0,0,0
138.87563960054248,10,0,0,0
164.42091832434195,12,0,0,0
465.70048901402305,0,0,0,1
53.2079354152605,5,0,0,0
46.52439119617327,8,1,0,0
149.7954503343587,7,0,0,0
41.67336709307531,10,0,1,0
267.0137924399326,21,0,0,0
195.48391571662492,18,0,0,0
56.035560944215966,23,0,0,0
138.97847164954612,8,0,1,0
140.4632986855017,16,0,0,0
10.883751880671802,11,0,0,0
232.8445680867632,13,0,0,0
70.37074897567544,14,0,0,0
175.133255752333,15,0,0,0
38.57354261645083,21,0,0,0
225.87905145459263,21,0,0,0
49.29884540601712,19,0,1,0
1.0896806615175478,0,0,0,0
235.79072969624536,9,0,0,0
9.572561054847526,7,0,0,0
38.46536333850389,17,0,0,0
299.69723831882857,0,0,0,1
300.79495401039895,1,0,0,1
85.19972910552637,0,0,0,0
99.92300803905246,0,0,0,0
59.50146636228576,8,0,0,0
34.7022778746197,12,0,0,0
39.84863345503897,0,1,0,1
111.63235799285063,12,0,0,0
139.58378736630772,19,0,0,0
156.81954162211485,21,0,0,0
155.88310318487416,6,0,0,0
9.563694654031945,1,1,0,1
68.20495965733559,5,0,0,0
5.928170644873779,6,0,0,0
79.74613156953929,13,0,0,0
58.255527498728355,17,0,0,0
218.66186642208012,14,0,0,0
43.21916194678851,1,0,0,0
12.450597755245086,9,0,0,0
15.430765454211937,22,1,1,1
143.34305470790937,11,0,0,0
96.2905679748035,16,0,0,0
10.660871224538544,7,0,0,0
8.785552166860509,10,0,0,0
120.72084716530998,2,0,1,1
7.554608952579714,5,0,0,0
172.51858538085813,8,0,0,0
122.4999753130005,5,0,0,0
8.484875058031207,8,1,0,0
8.86538677778067,6,0,0,0
431.54585620580923,8,0,0,0
46.883758255228955,17,0,0,0
46.305526047531245,11,0,0,0
167.55754032826772,7,0,0,0
294.21645379632434,7,0,0,0
426.8773939601984,17,1,0,1
139.98992301163418,19,0,0,0
47.202099961912566,14,1,0,0
8.719399369795726,6,0,0,0
150.12425404546258,10,0,0,0
81.7360407561493,19,0,0,0
55.20331253049737,15,0,0,0
236.82376754780904,3,0,0,1
11.788020797188024,5,0,0,0
67.85051093729543,21,0,0,0
1.1418589432541668,2,0,0,0
63.235436958292624,8,0,0,0
5.795043106592577,9,0,0,0
12.649099593117121,13,0,0,0
12.502623200745628,10,0,0,0
104.75683864069715,17,1,0,0
137.05977175964728,21,0,0,0
87.55537772028686,11,1,0,0
327.4720209102377,22,0,0,0
46.97965779202672,11,0,0,0
33.646915742055874,12,0,0,0
202.95025381702297,12,0,1,1
25.308206773185336,18,0,0,0
330.2870106251911,18,0,0,0
1.2228944358969307,22,0,0,0
350.25269228794815,13,0,0,0
4.4118998618501895,3,0,0,0
221.77212291600088,12,0,0,0
75.01432503493903,7,0,0,0
495.68286079260326,22,0,0,0
7.666137595445494,20,0,0,0
80.71096637333488,22,0,0,0
348.3575221256005,18,0,0,0
74.0443933181044,11,0,0,0
99.26282903811874,17,0,0,0
118.99012381167742,5,0,0,0
60.61277556769509,17,0,0,0
98.76741730080221,18,0,0,0
87.78258618057556,21,0,0,0
231.42327694826474,4,0,0,1
4.6511461743480975,23,0,0,0
32.98427258987584,8,0,0,0
300.39960058609313,2,0,0,1
220.9675828453486,9,0,0,0
60.817526195962,18,0,0,0
96.79330287389773,2,0,0,0
32.48734198951301,21,0,0,0
20.84041614360645,14,0,0,0
62.305859880409876,0,0,0,0
43.595353461673334,6,0,0,0
87.6243706006643,11,0,0,0
8.09222844331848,16,0,0,0
366.4960122522567,20,0,0,0
428.38655755525383,23,0,0,1
119.78638819127893,19,0,0,0
76.80784344120899,4,0,0,0
37.037930155436,3,0,0,0
168.09071674879968,11,0,0,0
115.43295836488157,19,1,0,0
17.747365410048836,23,0,0,0
241.83010919991276,17,0,0,0
172.89945113672712,16,0,0,0
299.1738525033436,18,0,0,0
129.36040041961343,8,0,0,0
95.04040195913728,3,0,0,0
54.170250659311336,20,0,0,0
269.9018361547118,1,0,0,1
201.039238004692,3,0,0,1
4.627293865312279,1,0,0,0
2.6720816866511363,14,0,0,0
47.234776158326284,1,0,0,0
166.36477229960863,3,0,0,0
436.4275468220168,5,0,0,1
16.30095099344797,6,0,0,0
90.17241302157358,9,0,0,0
47.947369975809615,18,0,0,0
350.3708554375963,18,0,0,0
184.59132074336347,21,0,0,0
182.21900464698572,11,1,0,0
63.24155711397735,2,0,0,0
53.5834936327349,12,0,0,0
31.93888921500612,17,0,0,0
5.802696384483622,7,0,0,0
200.04261400033104,20,0,0,0
167.61174392499228,14,1,0,0
817.2445597818082,0,0,1,1
569.4873400744333,2,0,0,1
81.0651592641394,7,0,0,0
146.52830902062607,3,0,0,0
289.6171682874436,15,0,0,0
189.47720147092457,22,0,0,0
28.415244458114653,9,0,0,0
59.88268273998645,11,0,0,0
13.829634431308865,13,1,0,0
308.0223786441709,13,0,0,0
93.18477025886182,1,0,0,0
25.96037254184837,22,0,0,0
111.38295391732503,4,0,0,0
96.26704347430717,4,1,0,1
44.342046229710604,5,0,0,0
12.053912139846927,12,0,0,0
111.34412835191021,8,0,0,0
73.46104241860377,21,1,0,0
147.9807080960515,14,0,0,0
73.4309860423515,13,0,0,0
191.1770111308484,23,0,0,0
80.27541190214875,6,1,0,0
82.31145809801471,19,0,0,0
209.27586432297716,1,0,0,1
51.6647313988117,6,0,0,0
14.388795539029894,5,0,0,0
2.920502143209468,16,0,0,0
140.70574526625856,1,0,0,0
96.83989670606796,2,0,0,0
121.76653477978765,4,0,0,0
23.948149349344348,4,0,0,0
14.661255122827866,0,0,0,0
1.4651476265668781,7,0,0,0
43.168726151506924,11,0,0,0
89.13973756649446,23,0,0,0
49.79818675611507,3,0,0,0
57.53195628284312,12,0,0,0
234.50615229814414,22,0,0,0
42.81026144251117,14,0,0,0
72.15250280723211,10,0,0,0
153.08717377197016,9,1,0,0
50.50801312991797,2,0,0,0
97.30904753530854,21,0,0,0
198.31406436843068,13,0,0,0
298.6190415374668,15,0,0,0
15.908187931483598,9,0,1,0
261.1662763042079,9,0,0,0
67.75027809955306,11,0,0,0
29.873545435139576,8,0,0,0
61.45869673706975,0,0,0,0
391.36530975805914,4,0,0,1
67.84912926673597,19,1,0,0
39.86160321004998,7,0,0,0
100.34862739576596,10,0,0,0
27.462846771560294,11,0,0,0
7.889530497623504,0,0,0,0
13.797521971241586,21,0,0,0
13.701842406700711,19,0,0,0
16.475990155667297,10,0,0,0
14.946006606751656,4,1,0,1
102.40840510758065,14,0,0,0
20.074635703448163,4,0,0,0
42.413931579480526,11,0,0,0
227.09741251283577,4,0,0,1
64.23811416465936,16,0,0,0
110.12890836523806,16,0,0,0
18.91285171132165,23,0,0,0
21.355098099509505,11,0,0,0
4.17272127175653,23,0,0,0
18.504734406558086,14,0,0,0
32.65481186311455,14,0,0,0
19.481181748310796,5,0,0,0
9.288590786036757,11,0,0,0
12.855621349335253,19,0,0,0
61.76293433653791,17,0,0,0
23.109220634509658,13,0,0,0
45.29811155109185,1,0,0,0
70.00051847143304,8,0,0,0
117.24574340125422,4,0,0,0
4.010573010001543,19,0,0,0
160.64942438261195,0,0,0,0
98.85936903672963,22,0,0,0
8.529543037633426,2,1,0,1
206.81346984880906,5,0,0,1
253.6693546378928,4,0,0,1
6.30228275601634,20,0,0,0
32.41768431286508,4,0,0,0
164.09351832266427,0,0,0,0
137.93572402143084,16,0,0,0
20.397963206180048,18,0,0,0
23.489903118153325,13,0,0,0
46.27851100243697,11,0,0,0
66.26625646686144,9,0,0,0
96.3001834058552,19,0,0,0
46.03125630003512,20,1,0,0
62.08911092209176,17,0,0,0
137.62289403898424,23,0,0,0
3.7372952321478463,10,0,0,0
29.093662188239723,1,0,0,0
124.94918749560257,17,0,0,0
225.57667543306135,6,0,0,0
71.67791122084009,23,0,0,0
75.95295023530689,14,0,1,0
11.336133854066338,10,0,0,0
59.314324608355086,17,0,0,0
76.060679905529,22,0,0,0
27.76928032606533,11,0,0,0
31.367461187854385,5,0,0,0
47.3664984802472,19,0,0,0
2.0275360750314513,22,0,1,0
38.872476125613574,12,0,0,0
23.755693562362985,19,0,0,0
39.67492302319827,15,1,0,0
12.756310328478126,17,0,0,0
221.20798999430247,9,0,0,0
90.03988138795597,22,0,0,0
113.66329578930316,7,0,0,0
155.67090323777913,17,0,0,0
69.00364218488852,20,0,0,0
9.093209451745585,0,0,0,0
77.02583632948226,22,0,0,0
88.39230578713736,7,0,0,0
136.82166488084093,5,1,0,1
56.50346493829821,4,0,0,0
13.648466672931223,14,0,0,0
33.37621802617039,21,0,0,0
45.111482547462344,14,0,0,0
103.82246116218616,1,0,0,0
84.57817212014196,0,1,0,1
44.020675965180615,22,0,0,0
430.6195772169812,22,0,0,0
93.08330084672093,10,0,0,0
27.079452875679994,9,0,0,0
10.734300462488685,17,1,0,0
16.58882925898259,17,0,0,0
28.230684939514095,16,0,0,0
17.516487495429402,7,0,0,0
20.64917454545804,14,0,0,0
33.56058482154465,7,0,0,0
19.0402433662887,16,0,0,0
227.07514493559154,11,0,0,0
8.363571259200016,7,0,0,0
74.34123501127027,13,0,0,0
52.830555648930236,3,0,0,0
403.86421660159203,0,0,0,1
11.88273456974049,0,0,0,0
50.72579937424304,18,0,0,0
348.9059664126715,15,0,0,0
200.62440619681547,13,0,0,0
169.86630340361793,20,0,0,0
29.827508353350463,15,0,0,0
18.739953278648752,4,0,0,0
110.45595986817835,8,1,0,0
265.0385094959955,1,0,0,1
81.36504219047423,17,0,0,0
84.77275614585865,5,0,0,0
32.847503081065085,8,0,0,0
146.74737584120885,0,0,0,0
20.707798214607084,8,0,0,0
39.108781311923266,15,1,0,0
55.414455006983054,12,0,0,0
70.84849626446984,8,0,0,0
27.76125835696058,20,0,0,0
12.198327214413544,12,0,0,0
94.31996574293565,8,1,0,0
34.05633684365418,10,0,0,0
87.04530682924437,3,0,0,0
16.76647527706798,1,0,0,0
65.61213780285276,5,0,0,0
76.05472481290778,13,0,0,0
5.321465145712133,3,0,0,0
41.03836013804232,5,0,0,0
14.43493268319316,18,0,0,0
6.5472258772524885,5,0,0,0
460.1201311395324,1,0,0,1
38.913002251942025,17,0,0,0
166.00706137698987,12,0,0,0
29.38888342934014,8,0,0,0
114.41413510203515,22,0,0,0
142.80662228282085,18,0,0,0
90.54465941691397,12,0,0,0
63.785664404527175,10,0,0,0
53.075781350537774,0,0,0,0
42.90433017039748,23,0,0,0
265.2556048220781,21,0,0,0
177.5607071141798,6,0,0,0
335.31763894156916,20,0,0,0
13.272854183610555,14,0,0,0
131.25513634605076,0,0,0,0
278.61272652612405,11,0,0,0
19.995580970079768,6,1,0,0
6.881031747249687,14,0,0,0
135.1393153188622,20,0,0,0
85.44271441986697,18,0,0,0
184.4077141321478,0,0,0,0
15.05582464141926,16,0,0,0
158.6050111031868,16,0,0,0
22.517977306702296,2,0,0,0
17.8715198965518,11,0,0,0
17.94446565599507,5,0,0,0
168.51032825640087,10,0,0,0
109.42136390159689,2,0,0,0
74.03759563460443,7,0,0,0
44.44614016780682,13,0,1,0
209.72026672943323,13,0,0,0
49.83127496974449,9,0,0,0
169.60826628480697,1,0,0,0
57.827488111388035,13,0,0,0
47.311956581773714,8,0,0,0
62.11610598996026,2,0,0,0
35.864527543064206,20,0,1,0
137.67773129369394,7,0,0,0
69.8602815695596,15,0,0,0
26.424253099706522,1,0,0,0
229.83398495505836,5,0,0,1
48.43317423587113,20,0,1,0
78.42823821777635,11,1,0,0
236.94956087096264,4,0,0,1
97.87993038573308,1,0,0,0
12.431461585777976,15,0,0,0
281.0616683932209,4,0,0,1
98.80769289348262,14,0,0,0
40.78263155513094,11,0,0,0
14.997682061642582,3,1,0,1
158.0001395680267,14,0,0,0
96.77755075628524,10,0,0,0
76.24138580490282,15,0,0,0
224.33033305364455,22,0,0,0
155.3990013696072,5,0,0,0
16.449132012634088,13,0,0,0
37.35625513958005,17,0,0,0
28.566961854883793,11,0,0,0
136.23680618684116,10,0,0,0
3.410753985783793,12,1,0,0
84.3713556386143,20,0,0,0
143.74137158597787,22,1,0,0
209.3667344385938,10,0,0,0
41.86745935450927,22,0,0,0
172.1807963541003,15,0,0,0
11.724388509877734,14,0,1,0
187.37439572116875,20,1,0,0
13.637963052807084,14,0,0,0
50.63146312098643,3,1,0,1
159.600536332649,10,0,0,0
16.242178992041616,18,0,0,0
26.039302244475092,14,0,0,0
128.10430976449055,3,0,0,0
127.30961719916947,20,0,0,0
102.48442087373908,12,0,0,0
118.4001709087617,21,0,0,0
78.24691011956382,18,0,0,0
29.00836992594099,1,0,1,1
42.41831937932634,13,0,1,0
20.040127451653184,3,0,0,0
239.08761393236517,15,0,0,0
87.56090546365985,20,0,0,0
51.224565947902235,19,0,0,0
61.99075063211633,13,0,0,0
294.2823736997211,14,0,0,0
16.646955012850068,2,1,0,1
88.24446091085541,7,0,0,0
70.49944407931773,15,0,0,0
94.53443180030727,9,0,0,0
1.8276180406497236,3,0,0,0
205.66935225406965,17,0,0,0
268.9988536691252,1,0,0,1
83.27154639433977,16,0,0,0
119.28707405259583,12,0,0,0
255.74693578456262,3,1,0,1
122.83974533925182,10,0,0,0
16.551050912412173,6,0,0,0
85.87021498525603,11,0,0,0
93.3220857034015,9,0,0,0
55.18745039228211,6,0,0,0
133.3490303883392,12,0,0,0
272.3676885762475,6,0,0,0
259.78762130541173,23,0,0,1
59.936429630361765,16,0,0,0
12.017870455178418,9,0,0,0
418.91739891207067,9,1,0,1
182.5718110818443,23,1,0,1
13.31459597170634,3,0,0,0
253.6307940963276,19,0,0,0
203.94239312268633,3,0,0,1
73.15513859686492,21,0,1,0
89.47137868290748,6,0,0,0
50.916484340901356,21,0,0,0
5.631814924329379,0,0,0,0
40.82648863007412,11,0,0,0
162.38079110661786,23,0,0,0
0.4642784066342885,12,1,0,0
40.57138965901687,9,0,0,0
50.77780948546782,14,0,0,0
77.08830241238817,12,1,0,0
252.39254761530415,22,0,0,0
42.51771108907901,21,0,0,0
42.610648595849526,21,0,0,0
133.75089516655657,20,0,0,0
60.18777734923394,21,0,0,0
25.43824737027254,8,0,0,0
60.22823505761551,8,0,0,0
15.181992193138704,14,0,0,0
19.405450320809674,9,0,0,0
68.98880428028177,23,0,0,0
54.2876216256007,9,0,0,0
246.32927352528128,7,0,0,0
45.00345830397283,23,1,0,1
86.8902383785272,15,0,0,0
100.0390772517848,16,0,0,0
1.3180944825659227,4,0,0,0
108.9268197035989,3,0,1,1
19.60586401992482,17,1,0,0
324.59982722724266,23,0,0,1
16.09469043101801,18,0,0,0
53.55011145366069,3,0,1,1
8.921343765050313,6,0,0,0
576.8081615150759,9,0,0,0
69.75468656582261,17,0,0,0
90.48193240889458,18,0,0,0
6.943205082825417,3,0,0,0
138.61362552159991,9,0,1,0
23.56028382502632,0,0,0,0
228.33148568116303,22,0,0,0
22.958882816083335,17,1,0,0
21.157042980881585,4,0,0,0
3.723434185767217,14,0,0,0
63.87857932954639,16,0,0,0
83.20441036761805,2,0,0,0
6.796694017915647,11,0,0,0
149.40025935983724,1,0,0,0
60.38346502936217,0,0,0,0
74.31576545925968,22,0,0,0
58.11814717875803,20,0,0,0
51.20982012749214,16,0,0,0
82.01634571378747,21,0,1,0
16.87030067609555,15,1,0,0
20.08050862086255,4,0,1,1
197.89493282961402,14,1,0,0
292.0911709264685,2,0,0,1
